Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
MED	Medifast Inc	Consumer Non-Durables	Packaged Foods	29.98	1.48	3.01	11848030	1.28	1.35	1.87	5.37
MEI	Methode Electronics	Capital Goods	Electrical Products	18.35	2.28	0.88	36842100	0.36	1.17	1.93	3.12
MEN	Blackrock Munienhanced Fund	Finance	Closed-End Fund - Debt	0	0.88	0	0	0	0	0	0
MEP	Midcoast Energy Partners LP			0	-1.76	17.99	45220120	1.43	0.32	0.19	0.24
MER-K	ML 6.45% Trust Pfd			0	0	0	0	0	0	0	0
MER-P	ML Cap TR III 7.375%			0	0	0	0	0	0	0	0
MET	Metlife Inc	Finance	Life Insurance	84.12	0.63	3.11	1095445000	1.6	0.89	0.91	0.86
MET-A	Metlife Pfd A Fltg			0	0	0	0	0	0	0	0
MFA	MFA Financial Inc	Consumer Services	Real Estate Investment Trusts	10.13	0.8	9.96	370967700	0.8	78.46	8.03	0.98
MFA-B	MFA Financial Inc			0	0	0	0	0	0	0	0
MFC	Manulife Financial Corp	Finance	Life Insurance	17.32	1.16	3.13	1960322000	0.55	1.54	0.92	1.24
MFCB	Mfc Industrial Ltd			0	-1.46	0	63143520	0	0	0.14	0.54
MFD	Macquarie/First Trust Global	Finance	Closed-End Fund - Debt	0	-1.734	0	0	0	0	0	0
MFG	Mizuho Financial Group	Finance	Major Banks	8.07	0.46	3.52	12683650000	0.13	6.26	1.96	0.63
MFL	Blackrock Muniholdings Investment Quality Fund	Finance	Closed-End Fund - Debt	0	1.54	0	0	0	0	0	0
MFM	MFS Muni Income Trust	Finance	Closed-End Fund - Debt	0	0.56	0	0	0	0	0	0
MFO	MFA Financial Inc			31.91	0.8	0	371259800	0	0	25.47	3.11
MFS	Manitowoc Food Service Inc Co			21.56	0.89	0	138181800	0	1.5	1.81	0
MFT	Blackrock Muniyield Investment Qualityfund	Finance	Closed-End Fund - Debt	0	1.45	0	0	0	0	0	0
MFV	MFS Special Value Trust	Finance	Closed-End Fund - Debt	0	0.41	0	0	0	0	0	0
MG	Mistras Group Inc	Consumer Services	Military/Government/Technical	35.14	0.66	0	28796140	0	3.28	0.93	2.31
MGA	Magna International	Capital Goods	Auto Parts:O.E.M.	8.72	5.09	2.31	384372900	1	0.72	0.46	1.69
MGF	MFS Government Markets Income Trust	Finance	Closed-End Fund - Debt	0	0.13	0	0	0	0	0	0
MGM	MGM Resorts International	Consumer Services	Hotels/Resorts	54.66	0.52	0	573431500	0	0.68	1.87	2.65
MGP	MGM Growth Properties Llc			0	-4.25	6.05	57692310	1.55	0	5.17	1.09
MGR	Affiliated Managers Group Inc			3.02	8.57	0	54932300	0	0	0.64	0.39
MGU	Macquarie Global Infrastructure Total Return Fun	Finance	Closed-End Fund - Debt	0	-2.39	0	0	0	0	0	0
MH-A	Maiden Holdings Ltd. 8.25%			0	0	0	0	0	0	0	0
MH-C	Maiden Holdings North America			0	0	0	0	0	0	0	0
MHD	Blackrock Muniholdings Fund	Finance	Closed-End Fund - Debt	0	1.28	0	0	0	0	0	0
MHF	Western Asset Muni High	Finance	Closed-End Fund - Debt	0	0.44	0	0	0	0	0	0
MHG	Marine Harvest ASA Sponsored Ad			17.87	1.01	5.87	450221200	1.08	0	2.31	3.92
MHI	Pioneer Muni High Income Trust	Finance	Closed-End Fund - Debt	0	0.81	0	0	0	0	0	0
MHK	Mohawk Industries	Consumer Durables	Home Furnishings	0	49.9	0	74173850	0	2.93	1.78	2.75
MHLA	Maiden Holdings Ltd. 6.625% No			0	0	0	4400077000	0	0	0	0
MHN	Blackrock Muniholdings New York Quality Fund	Finance	Closed-End Fund - Debt	0	1.65	0	0	0	0	0	0
MHNB	Maiden Holdings North America			0	0	0	4000000000	0	0	0	0
MHNC	Maiden Holdings North America			0	0	0	6100183000	0	0	0	0
MHO	M/I Homes	Capital Goods	Homebuilding	13.02	1.84	0	24669870	0	0.68	0.34	0.88
MHO-A	M/I Homes Sr A Pf Ds			0	0	0	0	0	0	0	0
MIC	Macquarie Infrastructure Company Trust	Energy	Oil Refining/Marketing	55.46	1.44	6.5	81793210	5.16	5.19	4.02	2.2
MIE	Cohen & Steers MLP Income and			0	0.03	0	0	0	0	0	0
MIN	MFS Intermediate Income Trust	Finance	Closed-End Fund - Debt	0	0.17	0	0	0	0	0	0
MIT-A	Ag Mortgage Investment Trust			0	0	0	0	0	0	0	0
MIT-B	Ag Mortgage Investment Trust I			0	0	0	0	0	0	0	0
MITT	Ag Mortgage Investment Trust			9.81	1.8	10.8	27700230	1.9	-1.26	5.68	0.95
MIXT	Mix Telematics Ltd			25.75	0.28	1.9	22536720	0.15	6280.54	1.55	1.65
MIY	Blackrock Muniyield Michigan Quality Fund	Finance	Closed-End Fund - Debt	0	1.71	0	0	0	0	0	0
MJN	Mead Johnson Nutrition Company	Consumer Non-Durables	Packaged Foods	30.04	2.92	1.97	184450500	1.65	12.08	4.09	0
MKC	Mccormick & Company Inc	Consumer Non-Durables	Packaged Foods	26.36	3.69	1.95	125141400	1.88	2.71	2.75	7.48
MKC.V	Mccormick & Company Inc			0	0	0	0	0	0	0	0
MKL	Markel Corp	Finance	Property-Casualty Insurers	30.17	36.29	0	13958520	0	3.02	2.34	1.55
MLI	Mueller Industries	Capital Goods	Metal Fabrications	24.81	1.74	0.94	56752370	0.4	0	1.18	2.69
MLM	Martin Marietta Materials	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	36.35	6.34	0.75	63476900	1.68	0	4.12	3.44
MLP	Maui Land & Pineapple Company	Consumer Non-Durables	Packaged Foods	10.81	0.71	0	19020780	0	0	4.89	27.13
MLR	Miller Industries	Capital Goods	Construction/Ag Equipment/Trucks	15.03	1.7	2.72	11344810	0.68	0	0.48	1.54
MMC	Marsh & Mclennan Companies	Finance	Specialty Insurers	21.03	3.38	1.93	514068600	1.36	1.82	2.75	5.78
MMD	Mainstay Defined Muni Opp Fund			0	0	5.74	0	1.08	0	0	0
MMI	Marcus & Millichap	Technology	Radio And Television Broadcasting And Communications Equipment	15.19	1.72	0	37616150	0	1.02	1.29	3.91
MMM	3M Company	Health Care	Medical/Dental Instruments	21.94	8.16	2.64	596703900	4.7	2.33	3.53	10.28
MMP	Magellan Midstream Partners LP	Energy	Natural Gas Distribution	22.54	3.52	4.34	227725300	3.42	2.9	8.15	8.78
MMS	Maximus Inc	Miscellaneous	Business Services	20.9	2.69	0.32	64745640	0.18	1.06	1.5	4.85
MMT	MFS Multimarket Income Trust	Finance	Closed-End Fund - Debt	0	0.49	0	0	0	0	0	0
MMU	Western Asset Managed Municipals Fund	Finance	Closed-End Fund - Debt	0	0.98	0	0	0	0	0	0
MN	Manning & Napier Inc			10.24	0.67	9.7	0	0.64	-0.67	0	0
MNE	Blackrock Muni New York Intermediate Duration Fu	Finance	Closed-End Fund - Debt	0	1.61	0	0	0	0	0	0
MNI	Mcclatchy Company	Consumer Services	Newspapers/Magazines	0	-3.61	0	7575331	0	-1.67	0.08	0.54
MNK	Mallinckrodt Plc Ordinary Share			19.12	2.58	0	104729000	0	1.01	1.51	1.03
MNP	Western Asset Muni Partners Fund	Finance	Closed-End Fund - Debt	0	1.29	0	0	0	0	0	0
MNR	Monmouth Real Estate Investment Corp	Consumer Services	Real Estate Investment Trusts	45.86	0.31	4.39	70652180	0.64	5.11	10.29	2.45
MNR-B	Monmouth Real Estate Investmen			0	0	0	0	0	0	0	0
MNR-C	Monmouth Real Estate Investment Group			0	0	0	0	0	0	0	0
MO	Altria Group	Consumer Non-Durables	Farming/Seeds/Milling	9.95	7.28	3.37	1940072000	2.44	2.77	7.27	11.01
MOD	Modine Manufacturing Company	Capital Goods	Auto Parts:O.E.M.	40.34	0.29	0	48500000	0	1.15	0.41	1.37
MODN	Model N Inc Common Stock			0	-1.19	0	28173270	0	-1.43	2.55	4.66
MOG.A	Moog Inc	Technology	Industrial Machinery/Components	0	0	0	0	0	0	0	0
MOG.B	Moog Inc			0	0	0	0	0	0	0	0
MOH	Molina Healthcare Inc	Health Care	Hospital And Medical Service Plans	26.19	2.29	0	56799200	0	1.19	0.2	1.98
MON	Monsanto Company	Basic Industries	Agricultural Chemicals	29.5	3.65	2.01	438598100	2.16	2.84	3.38	10.71
MORE	Monogram Residential Trust In			0	-0.12	2.94	166505300	0.3	-18.56	6.32	1.52
MOS	Mosaic Company	Basic Industries	Agricultural Chemicals	38.66	0.85	3.46	350273900	1.1	-5.46	1.56	1.16
MOV	Movado Group Inc	Consumer Non-Durables	Consumer Specialties	16.27	1.63	1.97	22931950	0.52	1.1	1.07	1.29
MP-D	Mississippi Pr 5.25			0	0	0	0	0	0	0	0
MPA	Blackrock Muniyield Pennsylvania Quality Fund	Finance	Closed-End Fund - Debt	0	1.82	0	0	0	0	0	0
MPC	Marathon Petroleum Corp			22.69	2.21	2.88	527921800	1.44	-16.45	0.47	1.97
MPG	Metaldyne Performance Group Inc	Consumer Services	Real Estate Investment Trusts	16.46	1.43	1.54	66525420	0.37	-35.73	0.56	2.29
MPLX	Mplx LP			12866.67	0	5.37	348445600	2.08	2.68	5.07	1.48
MPSX	Multi Packaging Solutions Inter			578.06	0.03	0	77566970	0	2.48	0.86	3.11
MPV	Massmutual Participation Investors	Consumer Services	Miscellaneous	0	1.08	0	0	0	0	0	0
MPW	Medical Properties Trust	Consumer Services	Real Estate Investment Trusts	15.41	0.99	7.03	320000000	0.92	0.82	7.74	1.29
MPX	Marine Products Corp	Capital Goods	Marine Transportation	24.57	0.44	2.6	36409810	0.28	2.15	1.62	5.99
MQT	Blackrock Muniyield Quality Fund II	Finance	Closed-End Fund - Debt	0	1.09	0	0	0	0	0	0
MQY	Blackrock Muniyield Quality Fund	Finance	Closed-End Fund - Debt	0	1.22	0	0	0	0	0	0
MRC	Mrc Global Inc			0	-4.87	0	95492000	0	-2.93	0.6	2.45
MRIN	Marin Sotfware Incorporated			0	-0.37	0	38645460	0	-0.73	0.8	0.93
MRK	Merck & Company	Consumer Durables	Major Pharmaceuticals	31.45	2.04	2.92	2757132000	1.88	2.6	4.46	4.07
MRO	Marathon Oil Corp	Energy	Integrated oil Companies	0	-2.01	1.25	847436700	0.2	0.87	3.34	0.72
MRT	Medequities Realty Trust Inc	Consumer Services	Restaurants	262.79	0.04	7.39	31684070	0.84	0	7.11	0.49
MS	Morgan Stanley	Finance	Investment Bankers/Brokers/Service	15.3	2.92	1.78	1851901000	0.8	0.97	2.4	1.21
MS-A	Morgan Stanley Prfd 'A'			0	0	0	0	0	0	0	0
MS-E	Morgan Stanley			0	0	0	0	0	0	0	0
MS-F	Morgan Stanley			0	0	0	0	0	0	0	0
MS-G	Morgan Stanley  6.625%			0	0	0	0	0	0	0	0
MS-I	Morgan Stanley			0	0	0	0	0	0	0	0
MS-K	Morgan Stanley Dep Shs Repstg 1/1000Th Sh Non-Cu			0	0	0	0	0	0	0	0
MSA	Msa Safety Inc	Health Care	Industrial Specialties	29.81	2.31	1.95	37568900	1.32	1.63	2.2	4.58
MSB	Mesabi Trust	Basic Industries	Precious Metals	26.9	0.6	3.81	13120000	0.64	0	24.22	28.92
MSCA	Main Street Capital Corporatio			13.485	1.922	0	52856980	0	0	7.837	1.195
MSCI	MSCI Inc	Miscellaneous	Business Services	33.79	2.7	1.24	91317700	1.12	1.39	7.17	15.5
MSD	Morgan Stanley Emerging Markets Debt	Finance	Closed-End Fund - Foreign	0	0.71	0	0	0	0	0	0
MSF	Morgan Stanley Emerging Markets Fund Inc	Finance	Closed-End Fund - Foreign	0	-1.54	0	0	0	0	0	0
MSG	The Madison Square Garden Comp			0	-3.71	0	23954880	0	-90.52	3.49	1.61
MSGN	Msg Networks Inc			9.4	2.34	0	75000000	0	3.05	2.46	0
MSI	Motorola Solutions	Technology	Radio And Television Broadcasting And Communications Equipment	24.19	3.24	2.42	165369400	1.88	3.22	2.13	0
MSL	Midsouth Bancorp			25	0.58	2.5	11362070	0.36	3.65	2	0.94
MSM	Msc Industrial Direct Company	Capital Goods	Industrial Machinery/Components	27.25	3.83	1.73	56677840	1.8	2.38	2.08	5.2
MSP	Madison Strategic Sector Premium Fund	Finance	Closed-End Fund - Equity	0	0.015	0	0	0	0	0	0
MT	Arcelormittal	Basic Industries	Steel/Iron Ore	14.13	-2.48	0	3059361000	0	0.35	0.44	0.84
MTB	M&T Bank Corp	Finance	Major Banks	21.25	7.78	1.7	156191400	2.8	2.54	5.03	1.68
MTB-C	M&T Bank Corporation Fixed Rate			0	0	0	0	0	0	0	0
MTB.P	M&T Bank Corporation Fixed Rate			0	0	0	0	0	0	0	0
MTB.W	M&T Bank Corporation Warrants			0	0	0	0	0	0	0	0
MTD	Mettler-Toledo International	Capital Goods	Biotechnology: Laboratory Analytical Instruments	32.73	14.22	0	25934680	0	2.31	4.81	27.84
MTDR	Matador Resources Company			0	-4.88	0	93543660	0	-11.75	9.93	5.77
MTG	Mgic Investment Corp	Finance	Property-Casualty Insurers	13.04	0.86	0	341071400	0	1.48	3.57	1.49
MTH	Meritage Corp	Capital Goods	Homebuilding	9.79	3.55	0	40000000	0	1.18	0.44	0.95
MTL	Mechel Oao	Basic Industries	Steel/Iron Ore	0	-17.84	0	207641200	0	-0.36	0.15	0
MTL.P	Mechel Steel Group Oao American			0	0	0	0	0	0	0	0
MTN	Vail Resorts	Consumer Services	Services-Misc. Amusement & Recreation	45.43	3.92	1.82	40020240	3.24	1.37	4.45	5.34
MTOR	Arvinmeritor	Capital Goods	Auto Parts:O.E.M.	2.57	6.2	0	88401260	0	1.71	0.45	0
MTR	Mesa Royalty Trust	Energy	Oil & Gas Production	21.62	0.6	5.77	1863321	0.76	0	19.28	6.71
MTRN	Materion Corp.	Capital Goods	Industrial Specialties	30.38	1.28	1	19936940	0.38	2.33	0.8	1.52
MTT	Western Asset Muni Defined Opportunity Trust Inc			0	0	0	0	0	0	0	0
MTU	Mitsubishi Ufj Financial Group Inc	Finance	Commercial Banks	14.04	0.48	2.37	13430270000	0.16	4.66	2.32	0.68
MTW	Manitowoc Company	Capital Goods	Construction/Ag Equipment/Trucks	0	-2.73	0	138886600	0	0.55	0.54	1.47
MTX	Minerals Technologies Inc	Basic Industries	Major Chemicals	20.88	3.79	0.26	34870500	0.2	2.07	1.66	2.7
MTZ	Mastec Inc	Public Utilities	Water Supply	3531.82	0.01	0	80566280	0	1.57	0.64	3
MUA	Blackrock Muniassets Fund	Finance	Closed-End Fund - Debt	0	1.13	0	0	0	0	0	0
MUC	Blackrock Muniholdings California Quality Fund	Finance	Closed-End Fund - Debt	0	1.54	0	0	0	0	0	0
MUE	Blackrock Muniholdings Quality Fund II	Finance	Closed-End Fund - Debt	0	1.41	0	0	0	0	0	0
MUH	Blackrock Muniholdings Fund II	Finance	Closed-End Fund - Debt	0	1.13	0	0	0	0	0	0
MUI	Blackrock Muni Intermediate Duration Fund Inc	Finance	Closed-End Fund - Debt	0	1.09	0	0	0	0	0	0
MUJ	Blackrock Muniholdings New Jersey Insured Fund	Finance	Closed-End Fund - Debt	0	1.81	0	0	0	0	0	0
MUR	Murphy Oil Corp	Energy	Integrated oil Companies	0	-1.6	3.54	172050600	1	-1.08	2.69	0.99
MUS	Blackrock Muniholdings Quality Fund	Finance	Closed-End Fund - Debt	0	0.96	0	0	0	0	0	0
MUSA	Murphy USA Inc Common Stock Wh	Basic Industries	Metal Fabrications	11.83	5.59	0	36897020	0	1.19	0.25	3.5
MUX	Mcewen Mining Inc			120.86	0.04	0.24	300236400	0.01	0	20.3	2.75
MVC	MVC Capital	Finance	Diversified Investments	0	0.12	6.24	0	0.54	0	0	0
MVCB	MVC Capital Inc			0	0.12	0	0	0	0	0	0
MVO	Mv Oil Trust	Energy	Oil & Gas Production	14.78	0.45	6.42	11500750	0.42	0	12.47	3.71
MVT	Blackrock Munivest Fund II	Finance	Closed-End Fund - Debt	0	1.02	0	0	0	0	0	0
MWA	Mueller Water Products	Capital Goods	Metal Fabrications	32.61	0.39	1.03	161867700	0.13	1.79	1.83	4.96
MX	Magnachip Semiconductor Corp	Technology	Semiconductors	6.06	1.23	0	34998660	0	-3.99	0.43	0
MXE	Mexico Equity and	Finance	Closed-End Fund - Foreign	0	-0.9	0	0	0	0	0	0
MXF	Mexico Fund	Finance	Closed-End Fund - Foreign	0	-1.05	0	0	0	0	0	0
MXL	Maxlinear Inc	Technology	Semiconductors	40.22	0.68	0	64351000	0	1.3	4.29	5.06
MYC	Blackrock Muniyield California Fund	Finance	Closed-End Fund - Debt	0	1.73	0	0	0	0	0	0
MYCC	Clubcorp Holdings Inc			0	-0.13	3.1	65476190	0.52	2.15	1.02	7.14
MYD	Blackrock Muniyield Fund	Finance	Closed-End Fund - Debt	0	1.19	0	0	0	0	0	0
MYE	Myers Industries	Consumer Non-Durables	Plastic Products	130.84	0.11	3.9	29922140	0.54	10.04	0.73	4.2
MYF	Blackrock Muniyield Investment Fund	Finance	Closed-End Fund - Debt	0	1.39	0	0	0	0	0	0
MYI	Blackrock Muniyield Quality Fund III	Finance	Closed-End Fund - Debt	0	1.58	0	0	0	0	0	0
MYJ	Blackrock Muniyield New Jersey Fund	Finance	Closed-End Fund - Debt	0	1.83	0	0	0	0	0	0
MYN	Blackrock Muniyield New York Quality Fund	Finance	Closed-End Fund - Debt	0	1.64	0	0	0	0	0	0
MYOV	Myovant Sciences Ltd			0	-0.27	0	60248620	0	0	0	0
MZF	Managed Duration Investment Grade Fund	Finance	Closed-End Fund - Debt	0	1.4	0	0	0	0	0	0
NAC	Nuveen California Divadv Fund	Finance	Closed-End Fund - Equity	0	2.1	0	0	0	0	0	0
NAD	Nuveen Divadv Fund	Finance	Closed-End Fund - Equity	0	-0.07	0	0	0	0	0	0
NADL	North Atlantic Drilling Ltd. Co			0	-5.4	0	24116280	0	-0.22	0.08	0.12
NAN	Nuveen New York Divadv Fund	Finance	Closed-End Fund - Equity	0	1.32	0	0	0	0	0	0
NAO	Nordic American Offshore Ltd			0	-1.25	11.43	22551020	0.28	0.06	2.5	0.21
NAP	Navios Maritime Midstream Partn			8.85	1.18	16.31	20610690	1.69	-0.96	2.33	0.8
NAT	Nordic American Tanker Shipping Ltd	Consumer Services	Marine Transportation	23.8	0.35	13.64	101969200	1.14	26.76	3.68	0.94
NAV	Navistar International Corp	Capital Goods	Auto Manufacturing	0	-1.19	0	81692190	0	13.71	0.28	0
NAV-D	Navistar Intl Pfd D	Capital Goods	Auto Manufacturing	0	0	0	0	0	0	0	0
NAZ	Nuveen Arizona Premium Fund	Finance	Closed-End Fund - Debt	0	1.577	4.82	0	0.68	0	0	0
NBB	Nuveen Build America Bond Fund			0	0	0	0	0	0	0	0
NBD	Nuveen Build America Bond Opportunity Fund	Banks and Finance		0	0	0	0	0	0	0	0
NBHC	National Bank Holdings Corp			40.27	0.79	0.89	26386040	0.28	5.77	5.12	1.55
NBL	Noble Energy Inc	Energy	Oil & Gas Production	0	-6.44	1.05	429894500	0.4	-3.28	5.17	1.73
NBLX	Noble Midstream Partners LP			73.37	0.63	3.74	31739130	1.73	2.28	9.63	5.98
NBR	Nabors Industries	Energy	Oil & Gas Production	0	-3.05	1.54	283354500	0.24	-1.69	1.81	1.23
NC	Nacco Industries	Capital Goods	Construction/Ag Equipment/Trucks	20.21	3.43	1.56	6775937	1.07	0	0.54	2.36
NCA	Nuveen California Muni Value Fund	Finance	Closed-End Fund - Debt	0	0.96	0	0	0	0	0	0
NCB	Nuveen California Muni Value Fund 2			0	1.447	4.33	0	0.72	0	0	0
NCI	Navigant Consulting	Consumer Services	Professional Services	20.74	1.18	0	46996320	0	1.59	1.24	1.81
NCR	NCR Corp	Miscellaneous	Office Equipment/Supplies/Services	26.8	1.5	0	124505900	0	0.93	0.84	7.92
NCS	NCI Building Systems	Capital Goods	Metal Fabrications	22.82	0.7	0	70846390	0	0.21	0.67	3.99
NCV	Agic Convertible &	Finance	Closed-End Fund - Debt	0	0.17	0	0	0	0	0	0
NCZ	Agic Convertible & II	Finance	Closed-End Fund - Debt	0	0.16	0	0	0	0	0	0
NDP	Tortoise Energy Independence F			0	0	0	0	0	0	0	0
NDRO	Enduro Royalty Trust			12.9825	0.291	6.8	32999810	0.25	-0.43	11.6379	1.0834
NE	Noble Corp	Energy	Oil & Gas Production	0	0.86	1.21	243502000	0.08	0.07	0.72	0.28
NEA	Nuveen Insured Tax-Free Advantage Fund			0	0.14	5.55	0	0.74	0	0	0
NEE	Nextera Energy	Public Utilities	Electric Utilities: Central	20.08	6.25	2.79	469036400	3.48	2.71	3.62	2.4
NEE-C	Fpl Group Inc 5 7/8% Preferre			0	0	0	0	0	0	0	0
NEE-G	Nextera Energy Capital Holding			0	0	0	0	0	0	0	0
NEE-H	Nextera Energy Capital Holding			0	0	0	0	0	0	0	0
NEE-I	Nextera Energy Capital Holding			0	0	0	0	0	0	0	0
NEE-J	Nextera Energy Capital Holding			0	0	0	0	0	0	0	0
NEE-K	Nextera Energy Inc Series K J			0	0	0	0	0	0	0	0
NEE-Q	Nextera Energy Inc Corporate			0	0	0	0	0	0	0	0
NEE-R	Nextera Energy Inc			0	0	0	0	0	0	0	0
NEFF	Neff Corp			17.81	0.91	0	8910836	0	3.17	0.35	0
NEM	Newmont Mining Corp	Basic Industries	Precious Metals	0	-1.01	0.33	530677300	0.12	1.16	2.46	1.78
NEP	Nextera Energy Partners LP			15.3	2.06	4.53	54054060	1.41	0.41	2.35	0.96
NEU	Newmarket Corp	Basic Industries	Major Chemicals	21.25	20.54	1.49	11845570	6.4	5.1	2.49	10.56
NEV	Nuveen Enhanced Muni Value Fund			0	0	0	0	0	0	0	0
NEWM	New Media Investment Group Inc			9.63	1.64	9.06	44535780	1.4	0	0.55	1.12
NEWR	New Relic Inc			0	-1.28	0	52777780	0	-2.72	7.88	10.25
NFG	National Fuel Gas Company	Public Utilities	Oil/Gas Transmission	0	-0.15	2.76	85339170	1.62	2.15	3.34	3.19
NFJ	Nfj Dividend Interest & Premium Strategy Fund	Finance	Finance: Consumer Services	0	-0.54	0	0	0	0	0	0
NFX	Newfield Exploration Company	Energy	Oil & Gas Production	0	-10.37	0	197270800	0	1.16	5.69	8.81
NGG	National Grid Transco Plc	Public Utilities	Natural Gas Distribution	17.66	3.39	4.99	752672000	2.99	7.68	2.34	2.88
NGL	Ngl Energy Partners LP			0	-1.08	6.49	110021300	1.56	11.78	0.23	1.33
NGL-A	Targa Resources 9.00% Series A Perp			0	0	0	0	0	0	0	0
NGS	Natural Gas Services Group	Energy	Oilfield Services/Equipment	44.08	0.66	0	12868160	0	4.9	4.5	1.56
NGVC	Natural Grocers By Vitamin Cottage Inc			28.51	0.43	0	22455140	0	3.35	0.38	2.1
NGVT	Ingevity Corporation			71.73	0.77	0	42133810	0	2.81	2.58	18.8
NHA	Nuveen Municipal			0	0	0	0	0	0	0	0
NHF	Nexpoint Credit Strategies Fund			0	0	0	0	0	0	0	0
NHI	National Health Investors	Consumer Services	Real Estate Investment Trusts	17.43	4.27	4.77	39913990	3.6	1.99	12.27	2.44
NI	NiSource Inc	Public Utilities	Power Generation	23.82	0.94	3.15	322623800	0.7	2.28	1.67	1.88
NID	Nuveen Intermediate Duration M			0	0	4.95	0	0.66	0	0	0
NIE	Agic Equity & Convertible			0	0	0	0	0	0	0	0
NIM	Nuveen Maturities Fund	Finance	Closed-End Fund - Debt	0	0.57	0	0	0	0	0	0
NIQ	Nuveen Intermediate Duration Q			0	0	0	0	0	0	0	0
NJR	Newjersey Resources Corp	Public Utilities	Oil/Gas Transmission	24.77	1.52	2.72	86055780	1.02	3.68	1.72	2.77
NKE	Nike Inc	Consumer Non-Durables	Shoe Manufacturing	24.79	2.27	1.3	1654393000	0.72	1.99	2.73	7.43
NKG	Nuveen Georgia Divadv Fund 2			0	1.06	4.58	0	0.59	0	0	0
NKX	Nuveen Insured California Tax-Free			0	2.07	5.36	0	0.79	0	0	0
NL	NL Industries	Basic Industries	Major Chemicals	2800	0	0	48705360	0	-1.88	2.5	1.59
NLS	Nautilus Group	Consumer Non-Durables	Recreational Products/Toys	16.46	1.04	0	31129240	0	1.5	1.35	3.42
NLSN	Nielsen Holdings Plc	Miscellaneous	Business Services	31.88	1.63	2.87	357481400	1.24	2.2	2.45	3.63
NLY	Annaly Capital Management Inc	Consumer Services	Real Estate Investment Trusts	56.56	0.19	11.43	1019011000	1.2	-1.69	21.62	0.88
NLY-A	Annaly Capital Manag			0	0	0	0	0	0	0	0
NLY-C	Annaly Capital Management Inc			0	0	0	0	0	0	0	0
NLY-D	Annaly Capital Management Inc			0	0	0	0	0	0	0	0
NLY-E	Annaly Capital Management Inc 7.625% Series E			0	0	0	0	0	0	0	0
NM	Navios Maritime Holdings Inc	Transportation	Marine Transportation	0	-1.3	0	106421100	0	-0.13	0.45	0.22
NM-G	Navios Maritime			0	0	0	0	0	0	0	0
NM-H	Navios Maritime Holdngs Inc			0	0	0	0	0	0	0	0
NMBL	Nimble Storage Inc			0	-1.84	0	87500580	0	-0.49	2.02	6.52
NMFC	New Mountain Finance Corporati			0	0.9	9.32	0	1.36	0	0	0
NMI	Nuveen Muni	Finance	Closed-End Fund - Debt	0	0.65	0	0	0	0	0	0
NMK-B	Niagara Mohawk Holdings Inc P	Public Utilities	Power Generation	0	0	0	0	0	0	0	0
NMK-C	Niagara Mohawk 3.60	Public Utilities	Power Generation	0	0	0	0	0	0	0	0
NMM	Navios Maritime Partners LP	Transportation	Marine Transportation	0	-0.5	0	84772460	0	-0.75	0.71	0.2
NMR	Nomura Holdings Inc ADR	Finance	Investment Bankers/Brokers/Service	17.31	0.38	1.59	3523880000	0.11	1.14	1.98	0.94
NMS	Nuveen Minnesota Municipal Inco			0	0	4.99	0	0.8	0	0	0
NMT	Nuveen Massachusetts Premium Fund	Finance	Closed-End Fund - Debt	0	1.38	0	0	0	0	0	0
NMY	Nuveen Maryland Premium Fund	Finance	Closed-End Fund - Debt	0	1.14	0	0	0	0	0	0
NMZ	Nuveen Muni High Income Opportunity			0	0.85	6.22	0	0.81	0	0	0
NNA	Navios Maritime Acquisition Corp	Transportation	Marine Transportation	4.6	0.41	10.93	150581500	0.2	0.61	0.95	0.48
NNC	Nuveen North Carolina Premium Fund	Finance	Closed-End Fund - Debt	0	1.179	0	0	0	0	0	0
NNI	Nelnet Inc	Finance	Finance: Consumer Services	9.08	5.58	1.11	42192430	0.56	-1.7	2.81	1.09
NNN	National Retail Properties	Consumer Services	Real Estate Investment Trusts	35.21	1.26	4.13	147058800	1.82	3.26	12.5	2.16
NNN-E	National Retail Properties Depo			0	0	0	0	0	0	0	0
NNN-F	National Retail Properties Inc			0	0	0	0	0	0	0	0
NNY	Nuveen New York Muni Value Fund	Finance	Closed-End Fund - Debt	0	0.7	0	0	0	0	0	0
NOA	North American Energy Partners	Energy	Oilfield Services/Equipment	0	-0.02	1.12	28709090	0.06	0	0.94	1.27
NOAH	Noah Holdings Ltd	Finance	Investment Managers	16.05	1.54	0	56252530	0	0.71	3.9	3.04
NOC	Northrop Grumman Corp	Capital Goods	Industrial Machinery/Components	19.38	12.19	1.53	174603200	3.6	2.36	1.67	7.82
NOK	Nokia Corp	Technology	Radio And Television Broadcasting And Communications Equipment	0	-0.14	5.92	5721311000	0.29	0.85	1.1	1.3
NOM	Nuveen Missouri Premium Fund			0	1.269	4.35	0	0.67	0	0	0
NOMD	Nomad Foods Limited Ordinary Sh			16.6	0.64	0	182413500	0	1.61	0.81	1.3
NORD	Nord Anglia Education Inc			43.02	0.52	0	104157300	0	1.71	2.7	8.32
NOV	National-Oilwell	Energy	Metal Fabrications	0	-6.41	0.51	375951300	0.2	17.21	2.02	1.05
NOW	Servicenow Inc			0	-2.75	0	166774800	0	1.95	11.07	39.78
