Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
NHLD	National Holdings			0	-0.45	0	12439130	0	0	0.17	1.15
NHLDW	National Holdings Corporation Warrants			0	0	0	0	0	0	0	0
NHTC	Natural Hlth Trd Cmn			6.5	4.27	1.2	11216010	0.32	0	1.01	4.41
NICE	Nice Ltd	Technology	Computer Manufacturing	28.28	2.43	0.94	59994190	0.64	1.86	4.24	2.76
NICK	Nicholas Fincl Inc	Finance	Finance Companies	9.49	1.17	0	7778078	0	0	1.68	0.77
NIHD	NII Holdings Cmn	Public Utilities	Telecommunications Equipment	0	-15.5	0	100781400	0	0	0.23	0.89
NILE	Blue Nile Inc	Consumer Services	Consumer Specialties	50.21	0.81	0	11696960	0	2.31	1.01	25.56
NK	Nantkwest Inc CS			0	-1.5	0	82375680	0	1.94	9997.33	1.41
NKSH	Natl Bankshares Inc	Finance	Major Banks	18.94	2.16	2.98	6956968	1.22	0	6.36	1.55
NKTR	Nektar Therapeutics	Consumer Durables	Major Pharmaceuticals	0	-1.22	0	152746400	0	1.7	12.5	0
NLNK	Newlink Genetics Cor			0	-3.23	0	29134290	0	0	13.29	2.95
NLST	Netlist Inc	Technology	Semiconductors	0	-0.23	0	60950500	0	-0.25	6.86	20.61
NMIH	Nmi Holdings Cmn A			0	-0.01	0	59137780	0	0	6.19	1.53
NMRX	Numerex Cp Cl A [P	Consumer Durables	Telecommunications Equipment	0	-0.8	0	19582190	0	-0.49	1.52	1.77
NNBR	NN Inc	Capital Goods	Metal Fabrications	0	-0.76	1.39	27239110	0.28	0.79	0.67	1.68
NNDM	Nano Dimension Ads			0	-0.99	0	7636497	0	0	0	2.37
NOVN	Novan Inc	Consumer Durables	Drug Delivery	0	-22.58	0	15937650	0	0	0	1.52
NOVT	Novanta Inc			41.57	0.59	0	34443030	0	1.88	2.2	3.21
NRCIA	National Resh Cla Cmn			21.89	0.84	2.22	24226780	0.4	1.73	4.11	5.43
NRCIB	Natl Research Cl B			48.09	0.836	5.98	24227050	2.4	3.82	9.065	11.983
NRIM	Northrim Bancorp Inc	Finance	Savings Institutions	14.2	2.06	2.78	6897094	0.8	0	2.04	1.06
NSEC	Natl Security Gp I	Finance	Life Insurance	9.29	1.72	1.25	2517242	0.2	0	0.61	0.8
NSIT	Insight Enterpr	Consumer Services	Catalog/Specialty Distribution	19.47	2.23	0	35413900	0	2.14	0.29	2.2
NSSC	Napco Sec Tech Inc	Consumer Durables	Telecommunications Equipment	28.66	0.31	0	18801110	0	15.79	2	3.2
NSTG	Nanostring Tech Cmn			0	-2.25	0	21004160	0	0	4.91	0
NSYS	Nortech Systems In	Capital Goods	Industrial Machinery/Components	201.5	0.02	0	2746898	0	0	0.09	0.5
NTAP	Netapp Inc	Technology	Electronic Components	35.8	1.1	1.95	275285200	0.76	1.07	2	3.89
NTCT	Netscout Systems I	Technology	EDP Services	481.58	0.08	0	91803280	0	1.29	2.97	1.4
NTEC	Intec Pharma Ord Shr	Consumer Durables	Biotechnology	0	-1.02	0	11398040	0	0	0	1.99
NTES	Netease Inc Ads	Miscellaneous	Business Services	23.18	11.1	1.21	131108700	3.12	42.68	6.82	6.62
NTGR	Netgear Inc	Public Utilities	Telecommunications Equipment	24.16	2.25	0	32934680	0	2.61	1.37	2.28
NTIC	Northern Tech Inc	Capital Goods	Industrial Specialties	0	-0.074	0	4524091	0	0	1.9564	1.597
NTLA	Intellia Thera CS			0	-1.9	0	35995380	0	0	37.27	2.14
NTNX	Nutanix Inc			0	-5.63	0	142234700	0	-0.58	8.69	26.51
NTRA	Natera Inc Common ST			0	-1.6	0	52382070	0	0	2.22	3.49
NTRI	Nutrisystem Inc	Consumer Services	Catalog/Specialty Distribution	33.8	1.03	2.03	29268290	0.7	2.03	1.92	11.6
NTRS	Northern Trust Corp	Finance	Major Banks	19.76	4.32	1.81	228651700	1.52	1.53	3.92	2.2
NTRSP	Northern TR Dep Shs			6.2	4.32	5.55	228731300	1.46	0	1.21	0.68
NTWK	Netsol Tech Inc	Technology	Computer Software: Prepackaged Software	26.76	0.19	0	10854550	0	0.47	0.84	0.86
NUAN	Nuance Communicatns	Technology	Computer Software: Prepackaged Software	0	-0.09	0	291791500	0	0.88	2.5	2.53
NURO	Neurometrix Inc	Health Care	Medical/Dental Instruments	0	-7.28	0	5407453	0	-0.05	0.3241	0.7856
NUROW	Neurometrix Inc Wt			0	0	0	0	0	0	0	0
NUTR	Nutraceutical Intl	Consumer Durables	Specialty Chemicals	16.86	2.01	1.47	9245858	0.5	0	1.35	1.78
NUVA	Nuvasive Inc	Health Care	Medical/Dental Instruments	105.49	0.79	0	55227370	0	2.4	4.17	5.77
NVAX	Novavax Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-1.12	0	271194000	0	0	22.65	7.17
NVCN	Neovasc Inc			0	-1.96	0	66864280	0	0	10.13	0
NVCR	Novocure Ltd Ord Sh			0	-1.68	0	86780290	0	-0.07	9.47	3.85
NVDA	Nvidia Corporation	Technology	Semiconductors	58.06	1.96	0.48	538989600	0.56	1.34	10.22	11.78
NVDQ	Novadaq Technologies			0	-0.78	0	57440500	0	-0.25	4.59	2.84
NVEC	Nve Corp	Technology	Semiconductors	29.04	2.58	5.35	4837027	4	1.08	13.12	3.84
NVEE	Nv5 Global Cmn			32.66	1.23	0	9941045	0	1.3	1.99	2.88
NVET	Nexvet Biopharma Ord			0	-1.77	0	11726750	0	0	0	1.2035
NVFY	Nova Lifestyle Inc			104.37	0.02	0	26622750	0	0	0.39	0.71
NVGN	Novogen Ltd Ads	Consumer Durables	Major Pharmaceuticals	0	-0.55	0	17186180	0	0	10.7883	1.0467
NVIV	Invivo Theraptc Cmn			0	-0.76	0	32033710	0	0	0	4.29
NVLN	Novelion Therapeutics Inc.			0	-3.47	0	0	0	0.15	0	0
NVLS	Nivalis Thera Cmn ST	Technology	Industrial Machinery/Components	0	-1.96	0	15543930	0	0	0	0.6
NVMI	Nova Measuring Instr	Capital Goods	Electronic Components	64.87	0.24	0	27169040	0	0	2.71	2.52
NVTR	Nuvectra Corp Cmn ST			0	-3.02	0	10308800	0	0	8.11	0.78
NWBI	Northwest Bancshares	Finance	Major Banks	35.33	0.49	3.72	101675300	0.64	3.54	4.61	1.49
NWFL	Norwood Financial Cp	Finance	Major Banks	22.55	1.73	3.28	4115099	1.28	0	5.06	1.45
NWLI	Natl Wstrn Life Gp A	Finance	Life Insurance	10.22	30.05	0.12	3648446	0.36	0	1.62	0.64
NWPX	Northwest Pipe Co	Basic Industries	Steel/Iron Ore	0	-3.01	0	9601168	0	-1.04	1.11	0.89
NWS	News Cp Cl B Cmn ST	Consumer Services	Newspapers/Magazines	0	-0.02	1.57	580882400	0.2	0	0.9	0.68
NWSA	News Cp Cl A Cmn ST	Consumer Services	Newspapers/Magazines	0	-0.02	1.64	581640300	0.2	3.72	0.87	0.62
NXEO	Nexeo Solutions Inc			0	-0.24	0	89286460	0	0	0.83	1.18
NXEOU	Nexeo Solutions Inc			0	0	0	0	0	1.08	0	0
NXEOW	Nexeo Solutions Inc			0	0	0	0	0	0	0	0
NXPI	Nxp Semiconductors	Technology	Semiconductors	0	-0.57	0	251789400	0	0.94	2.69	3.23
NXST	Nexstar Broadcasting	Consumer Services	Broadcasting	21.76	3.11	1.54	30643970	1.02	2.82	1.95	13.34
NXTD	Nxt-Id Inc Cmn Stk			0	-2.9	0	7037190	0	0	5.23	0
NXTDW	Nxt-Id Inc Warrant			0	0	0	0	0	0	0	0
NXTM	Nxstage Medical Inc	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	0	-0.09	0	64834390	0	-17.64	5.03	9.14
NYMT	New York Mtge Trust	Consumer Services	Real Estate Investment Trusts	15.74	0.42	14.57	109568800	0.96	2.54	7.27	1.03
NYMTO	New York Mort 7.875			55.71	0.42	8.41	109401700	1.97	0	25.83	3.66
NYMTP	New York Mrtg 7.75 B			56.26	0.42	8.2	109606400	1.94	0	26.07	3.69
NYMX	Nymox Pharm Corp	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	0	-0.34	0	47875740	0	0	536.13	0
NYNY	Empire Resorts Inc	Consumer Services	Restaurants	0	-1.27	0	31139170	0	0	10.33	2.47
OACQ	Origo Acquisition Corp.			0	-0.38	0	1946860	0	0	0	4.03
OACQR	Origo Acquisition Corp.			0	0	0	0	0	0	0	0
OACQW	Origo Acquisition Corp.			0	0	0	0	0	0	0	0
OASM	Oasmia Pharmaceu Ads			0	-0.435	0	35735630	0	0	50.8518	2.7168
OBAS	Optibase Ltd	Technology	EDP Services	23.61	0.36	0	5143530	0	0	2.66	0.75
OBCI	Ocean Bio Chem Inc	Consumer Durables	Specialty Chemicals	22.63	0.19	0	9146512	0	0	1.08	1.77
OBLN	Obalon Therapeutics Inc			0	-26.44	0	16772030	0	0	43.47	0
OBSV	Obseva Sa Ordinary Shares			0	-1.29	0	4069291	0	0	0	1.04
OCC	Optical Cable Corp	Basic Industries	Telecommunications Equipment	0	-0.28	0	7080597	0	0	0.37	0.96
OCFC	Oceanfirst Finl Corp	Finance	Savings Institutions	29.54	0.98	2.09	27461140	0.6	1.81	5.72	1.38
OCLR	Oclaro Inc	Technology	Semiconductors	28.58	0.33	0	166491000	0	0.83	3.05	3.85
OCRX	Ocera Therapeutics			0	-1.354	0	23147290	0	0	126.236	0.808
OCUL	Ocular Therapeut Cmn			0	-1.72	0	24879290	0	0	98.58	2.87
ODFL	Old Dominion Freig	Transportation	Trucking Freight/Courier Services	25.93	3.56	0.45	82340190	0.4	1.75	2.5	4.03
ODP	Office Depot Cmn			7.89	0.56	2.26	528089900	0.1	0.92	0.17	1.26
OESX	Orion Energy Syst Cmn	Technology	Diversified Electronics	0	-0.61	0	28304350	0	-0.3	0.7	1.22
OFED	Oconee Fed Fin Corp	Finance	Savings Institutions	25.29	0.87	1.69	5675000	0.4	0	7.39	1.58
OFIX	Orthofix Intl Nv	Health Care	Medical/Dental Instruments	72.16	0.52	0	17825910	0	1.43	1.65	2.48
OFLX	Omega Flex Inc	Capital Goods	Industrial Specialties	31.52	1.49	0	10091030	0	0	5.09	9.53
OFS	Ofs Capital Corporat			0	1.57	9.42	0	1.36	1.52	0	0
OGXI	Oncogenex Pharma	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	0	-0.54	0	30017240	0	0	1.63	0.74
OHAI	Oha Investmnt Cp Cmn			0	-1.8	12.83	0	0.24	0	0	0
OHGI	One Horizon Grp Cmn			0	-0.31	0	35793100	0	0	6.4	1.57
OHRP	Ohr Pharmceutial Cmn			0	-0.82	0	35964280	0	-0.01	0	1.74
OIIM	O2Micro Intl Ltd	Technology	Semiconductors	0	-0.12	0	25583000	0	-0.84	1.09	0.76
OKSB	Southwest Bncp Inc	Finance	Major Banks	30	0.92	1.17	18673910	0.32	2.26	5.58	1.78
OLBK	Old Line Bancshs MD	Finance	Major Banks	23.44	1.2	0.86	10910060	0.24	0	5.12	2.03
OLD	The Long-Term Care ETF			0	0	0	0	0	0	0	0
OLED	Universal Display	Consumer Services	Research Services	76.71	0.83	0	46948360	0	3.26	16.06	6.04
OLLI	Ollies Bargain CS			39	0.83	0	60465120	0	1.78	2.29	3.13
OMAB	Grupo Aeroportuario	Transportation	Aerospace	22.12	1.68	9.69	49233250	3.58	6.58	7.23	6.25
OMCL	Omnicell Inc	Technology	Computer Manufacturing	171.56	0.22	0	36631020	0	1.46	2.09	3.18
OMED	Oncomed Pharma			0	-3.39	0	37091900	0	0	11.96	0
OMER	Omeros Corporation	Consumer Durables	Major Pharmaceuticals	0	-1.71	0	42914910	0	-0.08	13.7	0
OMEX	Odyssey Marine Expl	Consumer Services	Marine Transportation	0	-0.23	0	7598608	0	0	4.12	0
ON	On Semiconductor			47.13	0.3	0	417256000	0	0.78	1.67	3.36
ONB	Old National Bncp Cmn			17.29	1.05	2.91	134986200	0.52	2.09	3.69	1.33
ONCE	Spark Therap Cmn			0	-3.4	0	30774060	0	0	94.07	5.51
ONCS	Oncosec Medical Cmn			0	-1.45	0	19734850	0	0	0	1.11
ONEQ	Nasdaq Comp Ndx Fund			0	-2.46	0	0	0	0	0	0
ONS	Oncobiologics Inc			0	-3.67	0	23578030	0	0	27.46	0
ONSIW	Oncobiologics Inc			0	0	0	0	0	0	0	0
ONSIZ	Oncobiologics Inc			0	0	0	0	0	0	0	0
ONTX	Onconova Therapeutic			0	-3.29	0	6757353	0	0	1.23	2
ONTXW	Onconova Therapeutics Inc			0	0	0	0	0	0	0	0
ONVI	Onvia Inc	Miscellaneous	Business Services	0	-0.1	0	7131818	0	0	1.3	8.18
ONVO	Organovo Holdings			0	-0.42	0	0	0	0	0	0
OPB	Opus Bank Cmn Stk			63.79	0.33	3.81	34276960	0.8	0.6	4.03	0.78
OPGN	Opgen Inc Cmn Stk			0	-1.28	0	21715600	0	0	5.52	7.32
OPGNW	Opgen Inc Warrant			0	0	0	0	0	0	0	0
OPHC	Optimumbank Hldgs	Finance	Major Banks	0	-0.34	0	1098191	0	0	1.09	1.29
OPHT	Ophthotech Corp Cmn			0	-4.61	0	35696430	0	0	3.06	0
OPK	Opko Health Inc			0	-0.02	0	557177600	0	0	3.69	2.14
OPOF	Old Point Finl Cp	Finance	Major Banks	38.51	0.74	1.41	4961053	0.4	0	3.62	1.5
OPTT	Ocean Power Tech Inc	Public Utilities	Electric Utilities: Central	0	-4.26	0	6202206	0	0	35.63	1.77
OPXA	Opexa Therapeutics	Consumer Durables	Major Pharmaceuticals	0	-1.24	0	7140000	0	0	2.88	1.7
OPXAW	Opexa Therap Warrant	Consumer Durables	Major Pharmaceuticals	0	-0.32	0	0	0	0	0	0
ORBC	Orbcomm Inc	Consumer Services	Telecommunications Equipment	0	-0.29	0	71015800	0	-1.2	3.05	1.99
ORBK	Orbotech Ltd	Capital Goods	Industrial Machinery/Components	18.4	1.54	0	47679590	0	0.64	1.86	1.99
OREX	Orexigen Therapeutic	Consumer Durables	Major Pharmaceuticals	0	-1.22	0	14585940	0	0.01	3.2	1.08
ORG	The Organics ETF			0	0	0	0	0	0	0	0
ORIG	Ocean Rig Udw Inc			0	2.32	0	0	0	-0.01	0	0
ORIT	Oritani Financial	Finance	Major Banks	16.49	1.03	4.09	43022940	0.7	1.45	6.36	1.37
ORLY	O'Reilly Automotive	Consumer Services	Other Specialty Stores	25.33	10.73	0	92862400	0	1.49	2.97	15.68
ORMP	Oramed Pharma Cmn			0	-0.86	0	13282330	0	0	66.15	3.45
ORPN	Bio Blast Pharma Ltd			0	-1.16	0	16388890	0	0	0	1.81
ORRF	Orrstown Finl Svcs	Finance	Major Banks	27.78	0.81	1.8	8032889	0.4	0	3.2	1.33
OSBC	Old Second Bancorp	Finance	Major Banks	20.75	0.53	0.37	29554550	0.04	8.02	3.53	1.84
OSBCP	Old Second Bncp	Finance	Major Banks	0	0	0	0	0	0	0	0
OSIR	Osiris Therapeutics	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	141.43	0.04	0	34451180	0	0	2.36	2.55
OSIS	O S I Systems Inc	Technology	Semiconductors	72.57	1.06	0	19183090	0	1.52	1.64	2.69
OSM	SLM Cp NTS Srs A			0	0.79	0	0	0	0	0	0
OSN	Ossen Innovation Co	Basic Industries	Steel/Iron Ore	5.74	0.39	0	6599099	0	0	0.13	0.17
OSTK	Overstock.Com Inc	Consumer Services	Catalog/Specialty Distribution	36.43	0.49	0	25430810	0	-26.74	0.25	2.56
OSUR	Orasure Tech Inc	Health Care	Medical/Dental Instruments	35.03	0.3	0	55729780	0	1.46	4.67	3.31
OTEL	Otelco Cl A Cmn			3.4	1.78	0	3282645	0	0	0.3	0
OTEX	Open Text Cp	Technology	EDP Services	7.39	4.54	1.4	261997000	0.46	1.21	4.43	2.49
OTIC	Otonomy Inc			0	-3.69	0	30194100	0	-0.2	1100.98	2.1
OTIV	On Track Innovations	Technology	Semiconductors	0	-0.03	0	40943180	0	0	3.34	5.44
OTTR	Otter Tail Corp	Public Utilities	Electric Utilities: Central	24.05	1.61	3.36	39327300	1.28	4.25	1.86	2.23
OTTW	Ottawa Saving Bcp Il			30.7	0.42	0	3106872	0	0	4.458	0.761
OVAS	Ovascience Cmn Stk			0	-2.67	0	35605260	0	0	78.04	0.41
OVBC	Ohio Valley Banc Cp	Finance	Major Banks	17.43	1.61	3.06	4665125	0.84	0	3.24	1.23
OVLY	Oak Valley Bancp CA	Finance	Major Banks	15.5993	0.95	1.71	8032094	0.25	0	3.3191	1.4201
OXBR	Oxbridge Ord Shrs			6.55	0.87	8.28	5959649	0.48	0	4.27	0.86
OXBRW	Oxbridge Warrants			0	0	0	0	0	0	0	0
OXFD	Oxford Immunotec			0	-1.07	0	22602230	0	0	3.85	3.94
OXLC	Oxford Lane Capital			0	1.03	18.94	0	2.4	0	0	0
OXLCN	Oxford Lane 8.125 Pf			25.22	1.03	7.95	1120170000	2.03	0	518.94	2.6
OXLCO	Oxford Lane Cap 7.5			24.807	1.026	7.39	5034968000	1.88	0	2312.328	2.573
OZRK	Bank of The Ozarks	Finance	Major Banks	21.53	2.58	1.27	121310300	0.68	1.49	9.81	2.39
PAAC	Pacific Spec Acq Ord			0	-0.21	0	2435577	0	0	0	5.07
PAACR	Pacific Spc Aq Right			0	0	0	0	0	0	0	0
PAACU	Pacific Spc Acq Unit			0	0	0	0	0	0	0	0
PAACW	Pacific Spc Acq Wrnt			0	0	0	0	0	0	0	0
PAAS	Pan Amer Silver Corp	Basic Industries	Precious Metals	0	-0.36	0.28	152007600	0.05	-2.72	4.21	2.28
PACB	Pacific Biosciences	Capital Goods	Biotechnology: Laboratory Analytical Instruments	0	-0.83	0	92676650	0	-0.19	4.97	5.32
PACE	Pace Hlds Cl A Ord			0	-0.08	0	13311680	0	0	0	28.09
PACEU	Pace Holdings Co Un			0	-0.08	0	13312060	0	0	0	30.37
PACEW	Pace Holdings Cor Wt			0	0	0	0	0	0	0	0
PACW	Pacwest Bancorp	Finance	Major Banks	19.13	2.9	3.62	120057800	2	1.81	6.58	1.48
PAGG	Powershares Global A			0	0	0	0	0	0	0	0
PAHC	Phibro Anl Htlh A Cmn			20.47	1.49	1.37	39344260	0.4	8.24	1.59	10.59
PANL	Pangaea Logistics So	Capital Goods	Electrical Products	43.91	0.07	0	36603960	0	0	0.46	0.9
PATI	Patriot TR HD Cmn			14.17	1.6	0	3288938	0	0	0.69	1.89
PATK	Patrick Inds Inc	Basic Industries	Forest Products	24.29	3.45	0	15283580	0	1.59	1.14	7.67
PAVM	Pavmed Inc Cmn			0	-0.37	0	13309380	0	0	0	76.86
PAVMW	Pavmed Inc Wt			0	-0.37	0	13309960	0	0	0	31.51
PAYX	Paychex Inc	Consumer Services	Diversified Commercial Services	27.19	2.15	3.19	358877900	1.84	2.99	6.85	11.56
PBBI	Pb Bancorp Inc			85.25	0.12	1.19	7439423	0.12	0	5.99	0.88
PBCT	People's United Finl	Finance	Savings Institutions	20.37	0.92	3.68	308964800	0.68	9.76	4.53	1.18
PBCTP	Peoples Utd Finl Inc.			28.93	0.92	5.31	308790400	1.41	0	6.41	1.67
PBHC	Pathfinder Bcp MD	Finance	Banks	19.175	0.78	1.41	4037041	0.2	0	2.4594	0.9969
PBIB	Porter Bancorp Inc	Finance	Major Banks	0	-0.46	0	6035182	0	0	1.692	2.081
PBIP	Prudential Bancorp	Finance	Banks	44.07	0.4	0.68	8122185	0.12	0	9.21	1.27
PBMD	Prima Biomed Ltd			0	-2.1	0	20616670	0	0	36.97	1.86
PBNC	Paragon Commercial Corporation			17.57	2.68	0	5449990	0	0	5.46	1.87
PBPB	Potbelly Corp Cmn			45.14	0.29	0	25189230	0	1.69	0.81	2.65
PBSK	Poage Bankshares Inc			38.7	0.52	1.2	3510891	0.24	0	3.65	1.01
PBYI	Puma Biotechnology			0	-8.16	0	36762690	0	0.12	0	12.98
PCAR	Paccar Inc	Capital Goods	Auto Manufacturing	46.44	1.48	1.44	350647500	0.96	3.86	1.4	3.52
PCBK	Pacific Continental	Finance	Major Banks	25.84	0.95	1.82	22611000	0.44	1.9	6.45	2.03
PCH	Potlatch Cp	Consumer Services	Real Estate Investment Trusts	166.98	0.27	3.44	40670390	1.5	5.7	3.07	11.77
PCLN	Priceline Group	Miscellaneous	Business Services	42.03	39.18	0	49346800	0	1.47	7.65	8.12
PCMI	PCM Inc			0	-0.11	0	11848980	0	0.51	0.15	2.55
PCO	Pendrell Corporation			0	-2.95	0	25950540	0	0	2.84	0.82
PCOM	Points Intl Ltd	Miscellaneous	Business Services	37.05	0.2	0	15072870	0	1.4	0.38	2.65
PCRX	Pacira Pharm Inc	Consumer Durables	Major Pharmaceuticals	0	-0.99	0	37336500	0	1.52	5.81	7.4
PCTI	Pc-Tel Inc	Technology	Radio And Television Broadcasting And Communications Equipment	0	-0.82	3.52	16186290	0.2	3.16	0.96	1.09
PCTY	Paylocity Hldng Corp			0	-0.07	0	51303620	0	2.78	6.84	14.41
PCYG	Park City Group Cmn			154.72	0.11	0	19384760	0	0	19.47	9.54
PCYO	Pure Cycle Corp	Public Utilities	Water Supply	0	-0.06	0	23753850	0	0	236.25	1.81
PDBC	PS DB Optimum Yield Diversified Commodity Strate			0	0	0	0	0	0	0	0
PDCE	Pdc Energy Inc			0	-4.22	0	55684140	0	-9.83	9.57	2.02
PDCO	Patterson Companies	Health Care	Medical Specialities	19.88	2.15	2.28	95260330	0.96	1.86	0.73	2.9
PDEX	Pro-Dex Inc New	Health Care	Medical/Dental Instruments	4.99	0.3	0	8079592	0	0	2.11	3.61
PDFS	Pdf Solutions Inc	Technology	EDP Services	81	0.28	0	31484130	0	1.81	6.89	3.76
PDLI	Pdl Biopharma Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	2.14	1.06	8.97	165539800	0.2	0.3	1.29	0.49
PDP	Powershares DWA Momentum Portfolio			0	5.96	0	0	0	0	0	0
PDVW	Pdvwireless Cmn Stk			0	-2.22	0	14339950	0	0	63.47	1.18
PEBK	Peoples Bancorp Nc	Finance	Major Banks	15.45	1.65	1.51	5416863	0.4	0	2.77	1.33
PEBO	Peoples Bancorp Inc	Finance	Major Banks	18.87	1.71	2.51	18008990	0.8	5.81	3.76	1.32
PEGA	Pegasystems Inc	Technology	EDP Services	86.09	0.46	0.31	76262620	0.12	1.5	4.04	9.32
PEGI	Pattern Energy Cl A			0	-0.37	8.2	87241550	1.63	-3.81	4.82	1.78
PEIX	Pacific Ethanol Inc	Basic Industries	Major Chemicals	0	-0.32	0	43173860	0	-5.89	0.22	0.95
PENN	Penn Natl Gaming Inc	Consumer Services	Hotels/Resorts	11.74	1.19	0	83035070	0	6.81	0.39	0
PERF	Perfumania Hld Inc	Consumer Services	Other Specialty Stores	0	-0.93	0	15493020	0	0	0.06	0.46
PERI	Perion Network Ltd			0	-0.22	0	76574560	0	0	0.61	0.87
PERY	Perry Ellis Int	Consumer Non-Durables	Apparel	0	-0.82	0	14991050	0	0.97	0.39	1.12
PESI	Perma-Fix Envir	Basic Industries	Environmental Services	0	-1.17	0	11669570	0	0	0.75	1.27
PETS	Petmed Express Inc	Health Care	Medical/Nursing Services	19.82	1.07	3.61	20253180	0.76	4.34	1.77	4.78
PETX	Aratana Theraptcs Cmn			0	-0.66	0	37043940	0	-0.59	6.06	2.05
PEY	High-Yield Eq Div Achievers Powershares			0	1.84	0	0	0	0	0	0
PEZ	Dynamic Consumer Disc Powershares			0	0	0	0	0	0	0	0
PFBC	Preferred Bank La	Finance	Regional - Pacific Banks	21.78	2.56	1.32	13984040	0.72	1.87	7.53	2.61
PFBI	Premier Finl Bncp	Finance	Major Banks	16.49	1.14	3.19	10630850	0.6	0	3.42	1.13
PFBX	Peoples Finl Corp	Finance	Major Banks	466.67	0.03	0	5122728	0	0	3.32	0.83
PFI	Dynamic Financials Powershares			0	0	0	0	0	0	0	0
PFIE	Profire Energy Cmn			0	-0.02	0	53252030	0	5.67	3.01	1.43
PFIN	P F Inds Inc A	Technology	Industrial Machinery/Components	4.223	2.01	2.36	3596419	0.2	0	0.382	0.639
PFIS	Peoples Finl Svcs Co			16.13	2.65	2.94	7393911	1.24	0	4.29	1.22
PFLT	Pennantpark Fltng Rt			0	1.25	8.06	0	1.14	0	0	0
PFM	Dividend Achievers Powershares			0	-0.02	0	0	0	0	0	0
PFMT	Performant Financial			27.63	0.06	0	50226990	0	1.02	0.56	0.85
PFPT	Proofpoint Inc			0	-2.66	0	43030300	0	7.38	9.47	79.86
PFSW	Pfsweb Inc	Miscellaneous	Business Services	0	-0.25	0	18705510	0	2.38	0.54	3.24
PGC	Peapack Gladstone Fi	Finance	Commercial Banks	19.8	1.6	0.64	16974120	0.2	0	4.57	1.66
PGJ	Golden Dragon China Powershares			0	-4.37	0	0	0	0	0	0
PGLC	Pershing Gold Cmn			0	-0.77	0	26206590	0	0	0	2.3
PGNX	Progenics Pharmaceut	Consumer Durables	Major Pharmaceuticals	61.42	0.16	0	70051470	0	0.47	9.75	6.15
PHII	PHI Inc	Transportation	Transportation Services	0	-0.46	0	15683130	0	0	0.36	0.39
PHIIK	PHI Inc Non-Voting	Transportation	Transportation Services	0	-0.46	0	15683090	0	0	0.37	0.4
PHMD	Photomedex Inc	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	0	-9.6	0	4155441	0	0	0.17	0
PHO	Water Resources Powershares			0	0	0	0	0	1170	0	0
PI	Impinj Inc Cmn			0	-1.43	0	17809880	0	0	5.95	7.58
PICO	Pico Holdings Inc	Finance	Real Estate	0	-0.62	0	23069280	0	0	0.9	0.96
PID	Intl Dividend Achievers Powershares			0	0	0	0	0	0	0	0
PIE	Powershares DWA Emerging Markets Momentum Portfo			0	0	0	0	0	0	0	0
PIH	1347 Property Ins Cmn			0	-0.16	0	5957895	0	0	1.25	0.88
PINC	Premier Inc Cl A Cmn			15.11	2.07	0	50750080	0	1.52	1.25	0
PIO	Global Water Powershares			0	0	0	0	0	0	0	0
PIRS	Pieris Pharma Cmn			0	-0.47	0	43057690	0	0	17	2.83
PIZ	Powershares DWA Developed Markets Momentum Portf			0	0	0	0	0	0	0	0
PKBK	Parke Bancorp Inc	Finance	Major Banks	10.39	2.07	1.87	6855944	0.4	0	3.31	1.15
PKOH	Park Ohio Hldg Cp	Capital Goods	Industrial Specialties	14.48	3	1.15	12148910	0.5	1.07	0.4	2.31
PKW	Buyback Achievers Powershares			0	0	0	0	0	0	0	0
PLAB	Photronics Inc	Technology	Semiconductors	18.09	0.64	0	68325320	0	2.14	1.63	1.11
PLAY	Dave & Buster's Ente	Technology	Semiconductor - Broad Line	28.65	2	0	42103420	0	2.33	2.46	5.7
PLBC	Plumas Bancorp	Finance	Finance Companies	12.24	1.47	1.13	4896111	0.2	0	2.85	1.84
PLCE	Children's Place Inc	Consumer Services	Clothing/Shoe/Accessory Stores	23.41	4.41	0.81	18005810	0.8	2.5	1.05	3.76
PLKI	Popeyes Louisiana			33.76	1.96	0	20745000	0	1.96	5.07	172.65
PLPC	Preformed Line Prd	Public Utilities	Water Supply	21.18	2.53	1.53	5120023	0.8	0	0.77	1.17
PLPM	Planet Payment			21.49	0.2	0	49179720	0	1.18	3.76	13.88
PLSE	Pulse Biosciences CS			0	-0.81	0	13315510	0	0	0	3.61
PLUG	Plug Power Inc	Energy	Industrial Machinery/Components	0	-0.35	0	180457600	0	-0.13	1.67	1.64
PLUS	Eplus Inc	Technology	Retail: Computer Software & Peripheral Equipment	17.39	7.04	0	7079984	0	3.37	0.67	2.6
PLW	1-30 Laddered Treasury Powershares			0	0	0	0	0	0	0	0
PLXS	Plexus Cp	Technology	Electrical Products	21.29	2.64	0	33771770	0	1.46	0.73	2.03
